id,query,Unnamed,title,image,link,listing_type,bedroom,bathrooms,location,town,price,pricepermonth,views,reactions
478,houses in  Limbe,81,"2 bedrooms apartment for rent  |  Opposite GHS LIMBE, Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/745c1fe2b998a03d19c253eaba34c58c.JPEG,https://digitalrenter.com/en/apartment/Opposite%20GHS%20LIMBE/Limbe/apartment-to-let-3839?locale=en,Apartment,2,2.0,Opposite GHS LIMBE, Limbe,85000.0,per month,85,11
479,houses in  Limbe,84,"3 bedrooms apartment for rent  |  Opposite GHS LIMBE, Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/41e3d8cbcacfa3edd7948098d89131a0.JPEG,https://digitalrenter.com/en/apartment/Opposite%20GHS%20LIMBE/Limbe/apartment-to-let-3835?locale=en,Apartment,3,2.0,Opposite GHS LIMBE, Limbe,10000.0,per month,10,11
480,houses in  Limbe,85,"3 bedrooms apartment for rent  |  Sokolo, Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/df6744f10ffef839cb5ec561697a5814.JPEG,https://digitalrenter.com/en/apartment/Sokolo/Limbe/apartment-to-let-3830?locale=en,Apartment,3,2.0,Sokolo, Limbe,200000.0,per month,200,9
481,houses in  Limbe,87,"1 for rent  |  Mile 2 GHS, Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/77286eb7511377bb59db59d92a3bdff2.JPEG,https://digitalrenter.com/en/studio/Mile%202%20GHS/Limbe/studio-to-let-3828?locale=en,Studio,1,1.0,Mile 2 GHS, Limbe,50000.0,per month,50,4
482,houses in  Limbe,89,"2 bedrooms apartment for rent  |  Mile 2 excellence careffour , Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/095b1c1f4ccced19998905543502573e.JPEG,https://digitalrenter.com/en/apartment/Mile%202%20excellence%20careffour%20/Limbe/apartment-to-let-3801?locale=en,Apartment,2,2.0,Mile 2 excellence careffour , Limbe,120000.0,per month,120,8
483,houses in  Limbe,90,"2 bedrooms apartment for rent  |  Kie layout , Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/c85585cf1a68e14f5e1065e5540c7d8a.JPEG,https://digitalrenter.com/en/apartment/Kie%20layout%20/Limbe/apartment-to-let-3799?locale=en,Apartment,2,3.0,Kie layout , Limbe,150000.0,per month,150,11
484,houses in  Limbe,91,"2 bedrooms apartment for rent  |  After GHS Limbe , Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/74166357574863264b5d305f0f8bf84e.JPEG,https://digitalrenter.com/en/apartment/After%20GHS%20Limbe%20/Limbe/apartment-to-let-3796?locale=en,Apartment,2,2.0,After GHS Limbe , Limbe,80000.0,per month,80,8
485,houses in  Limbe,95,"2 bedrooms apartment for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/35dc38e46f0b24b301fab2cd961be8b3.JPEG,https://digitalrenter.com/en/apartment/Mile%202/Limbe/apartment-to-let-3788?locale=en,Apartment,2,2.0,Mile 2, Limbe,70000.0,per month,70,11
486,houses in  Limbe,98,"2 bedrooms apartment for rent  |  After GHS Limbe , Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/6ef86e8c1b27f01ec2669da61fe85376.JPEG,https://digitalrenter.com/en/apartment/After%20GHS%20Limbe%20/Limbe/apartment-to-let-3785?locale=en,Apartment,2,2.0,After GHS Limbe , Limbe,150000.0,per month,150,12
487,houses in  Limbe,99,"1 for rent  |  Cité Sic, Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/36c800a5c8711db039fd2d4047898195.JPEG,https://digitalrenter.com/en/studio/Cit%C3%A9%20Sic/Limbe/studio-to-let-3784?locale=en,Studio,1,1.0,Cité Sic, Limbe,70000.0,per month,70,6
488,houses in  Limbe,100,"2 bedrooms apartment for rent  |  Opposite GHS LIMBE, Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/27dd8b63c8b83baaa47fa6002839c2f5.JPEG,https://digitalrenter.com/en/apartment/Opposite%20GHS%20LIMBE/Limbe/apartment-to-let-3783?locale=en,Apartment,2,3.0,Opposite GHS LIMBE, Limbe,100000.0,per month,100,11
489,houses in  Limbe,101,"2 bedrooms apartment for rent  |  After GHS Limbe , Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/98da6867b691b0e103e3812fefb4084d.JPEG,https://digitalrenter.com/en/apartment/After%20GHS%20Limbe%20/Limbe/apartment-to-let-3782?locale=en,Apartment,2,2.0,After GHS Limbe , Limbe,80000.0,per month,80,10
490,houses in  Limbe,102,"2 bedrooms apartment for rent  |  After GHS Limbe , Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/2666de7b4aa8b3e2c0aea1eaff039303.JPEG,https://digitalrenter.com/en/apartment/After%20GHS%20Limbe%20/Limbe/apartment-to-let-3781?locale=en,Apartment,2,2.0,After GHS Limbe , Limbe,80000.0,per month,80,8
491,houses in  Limbe,112,"2 bedrooms apartment for rent  |  Middle farm, Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/a1826955a324f567914de4739dcd252d.jpg,https://digitalrenter.com/en/apartment/Middle%20farm/Limbe/apartment-to-let-3765?locale=en,Apartment,2,2.0,Middle farm, Limbe,100000.0,per month,100,5
492,houses in  Limbe,150,"2 bedrooms apartment for rent  |  Mile 2 excellence careffour , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/9acd98b8deadc71d0b07152858a6da02.JPEG,https://digitalrenter.com/en/apartment/Mile%202%20excellence%20careffour%20/Limbe/apartment-to-let-3710?locale=en,Apartment,2,1.0,Mile 2 excellence careffour , Limbe,70000.0,per month,70,8
493,houses in  Limbe,151,"3 bedrooms apartment for rent  |  Mile 2 GHS, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/2d8c585fb4bfa032dbb06ed1475fe56f.JPEG,https://digitalrenter.com/en/apartment/Mile%202%20GHS/Limbe/apartment-to-let-3709?locale=en,Apartment,3,2.0,Mile 2 GHS, Limbe,100000.0,per month,100,10
494,houses in  Limbe,152,"2 bedrooms apartment for rent  |  Kie layout , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/bfd113ca1293b3d6316a946aed5206b4.JPEG,https://digitalrenter.com/en/apartment/Kie%20layout%20/Limbe/apartment-to-let-3708?locale=en,Apartment,2,2.0,Kie layout , Limbe,100000.0,per month,100,8
495,houses in  Limbe,153,"1 bedroom studio for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/e469220b2f54b5150a9c8c5fa60f52b8.JPEG,https://digitalrenter.com/en/studio/Mile%202/Limbe/studio-to-let-3707?locale=en,Studio,1,1.0,Mile 2, Limbe,70000.0,per month,70,8
496,houses in  Limbe,154,"3 bedrooms apartment for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/c2a20e08710a34f76b59d579029a98ab.JPEG,https://digitalrenter.com/en/apartment/Mile%202/Limbe/apartment-to-let-3706?locale=en,Apartment,3,2.0,Mile 2, Limbe,100000.0,per month,100,11
497,houses in  Limbe,168,"2 bedrooms apartment for rent  |  Mile 2 around GHS , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/8266b765f59352a079a229125091face.JPEG,https://digitalrenter.com/en/apartment/Mile%202%20around%20GHS%20/Limbe/apartment-to-let-3690?locale=en,Apartment,2,2.0,Mile 2 around GHS , Limbe,150000.0,per month,150,11
498,houses in  Limbe,172,"2 bedrooms apartment for rent  |  Behind GHS Limbe, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/a14be7f335c5fe8951e772f657507b1f.JPEG,https://digitalrenter.com/en/apartment/Behind%20GHS%20Limbe/Limbe/apartment-to-let-3674?locale=en,Apartment,2,2.0,Behind GHS Limbe, Limbe,130000.0,per month,130,7
499,houses in  Limbe,176,"2 bedrooms apartment for rent  |  Mile 2 excellence careffour , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/e13c154c09099f92830366f4e454181d.JPEG,https://digitalrenter.com/en/apartment/Mile%202%20excellence%20careffour%20/Limbe/apartment-to-let-3660?locale=en,Apartment,2,2.0,Mile 2 excellence careffour , Limbe,100000.0,per month,100,12
500,houses in  Limbe,177,"2 bedrooms apartment for rent  |  Sokolo, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/a742371a5b81e4a9c97bba364d0a7b01.JPEG,https://digitalrenter.com/en/apartment/Sokolo/Limbe/apartment-to-let-3659?locale=en,Apartment,2,2.0,Sokolo, Limbe,100000.0,per month,100,7
501,houses in  Limbe,181,"2 bedrooms apartment for rent  |  Mile 2 excellence careffour , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/42aa6dc9ea750a1e0a37ccb90f41619e.JPEG,https://digitalrenter.com/en/apartment/Mile%202%20excellence%20careffour%20/Limbe/apartment-to-let-3644?locale=en,Apartment,2,3.0,Mile 2 excellence careffour , Limbe,125000.0,per month,125,19
502,houses in  Limbe,184,"1 bedroom studio for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/27a5d47a6323dc6cd17e298987653f58.JPEG,https://digitalrenter.com/en/studio/Mile%202/Limbe/studio-to-let-3634?locale=en,Studio,1,1.0,Mile 2, Limbe,60000.0,per month,60,8
503,houses in  Limbe,185,"1 bedroom studio for rent  |  Mile 2 around GHS , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/7d36170e118fc213a6dec531f2f99089.JPEG,https://digitalrenter.com/en/studio/Mile%202%20around%20GHS%20/Limbe/studio-to-let-3633?locale=en,Studio,1,1.0,Mile 2 around GHS , Limbe,70000.0,per month,70,5
504,houses in  Limbe,201,"4 bedrooms duplex for sale  |  Isokolo, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/a35ec86cc2e793de533b8fe9a4ad151a.jpg,https://digitalrenter.com/en/duplex/Isokolo/Limbe/duplex-for-sale-3564?locale=en,Guest house,4,5.0,Isokolo, Limbe,105.0,per month,105,2
505,houses in  Limbe,212,"2 bedrooms apartment for rent  |  Ngeme, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/1d784b02f5aa9e94bff6f4f1a6a4d556.jpg,https://digitalrenter.com/en/apartment/Ngeme/Limbe/apartment-to-let-3549?locale=en,Apartment,2,3.0,Ngeme, Limbe,150000.0,per month,150,6
506,houses in  Limbe,216,"3 bedrooms apartment for sale  |  Limbola, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f260531446ca0f91da56a7ff5a46bc08.jpg,https://digitalrenter.com/en/apartment/Limbola/Limbe/apartment-for-sale-3544?locale=en,Guest house,3,2.0,Limbola, Limbe,15000000.0,per month,15,4
507,houses in  Limbe,229,"3 bedrooms apartment for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/742f19c836ebeed4bcbad05ca4317487.JPEG,https://digitalrenter.com/en/apartment/Mile%202/Limbe/apartment-to-let-3525?locale=en,Apartment,3,2.0,Mile 2, Limbe,175000.0,per month,175,12
508,houses in  Limbe,231,"1 for rent  |  Beside GHS Limbe, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/fb8631247499ad47522950578bc60a7b.JPEG,https://digitalrenter.com/en/studio/Beside%20GHS%20Limbe/Limbe/studio-to-let-3523?locale=en,Studio,1,1.0,Beside GHS Limbe, Limbe,60000.0,per month,60,5
509,houses in  Limbe,232,"1 for rent  |  Sokolo, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/3aa1e5fddefc00110aaacf9df9d2986c.JPEG,https://digitalrenter.com/en/studio/Sokolo/Limbe/studio-to-let-3522?locale=en,Studio,1,1.0,Sokolo, Limbe,50000.0,per month,50,7
510,houses in  Limbe,233,"2 bedrooms apartment for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/ff56a022c2d0662104388599d1987382.JPEG,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-to-let-3521?locale=en,Apartment,2,2.0,Mile 4, Limbe,85000.0,per month,85,5
511,houses in  Limbe,235,"2 bedrooms apartment for rent  |  Cité Sic, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/6bcfc8e552f1504d7072af2d9221dbce.JPEG,https://digitalrenter.com/en/apartment/Cit%C3%A9%20Sic/Limbe/apartment-to-let-3519?locale=en,Apartment,2,2.0,Cité Sic, Limbe,100000.0,per month,100,8
512,houses in  Limbe,237,"2 bedrooms apartment for rent  |  Mile 2 around GHS , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/0c9813f2dc2916e9b99255154ea08a53.JPEG,https://digitalrenter.com/en/apartment/Mile%202%20around%20GHS%20/Limbe/apartment-to-let-3517?locale=en,Apartment,2,2.0,Mile 2 around GHS , Limbe,180000.0,per month,180,7
513,houses in  Limbe,238,"2 bedrooms apartment for rent  |  Behind GHS Limbe, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/0efe9e0a7c0c1a3032a9e459cc002cc2.JPEG,https://digitalrenter.com/en/apartment/Behind%20GHS%20Limbe/Limbe/apartment-to-let-3516?locale=en,Apartment,2,2.0,Behind GHS Limbe, Limbe,100000.0,per month,100,6
514,houses in  Limbe,239,"1 for rent  |  Busumbu , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/dd1fa45c8afe49746507f9b3318a1059.JPEG,https://digitalrenter.com/en/studio/Busumbu%20/Limbe/studio-to-let-3515?locale=en,Studio,1,1.0,Busumbu , Limbe,65000.0,per month,65,8
515,houses in  Limbe,240,"2 bedrooms apartment for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/100af683b0e33402fab17cdd4298edf3.JPEG,https://digitalrenter.com/en/apartment/Mile%202/Limbe/apartment-to-let-3514?locale=en,Apartment,2,2.0,Mile 2, Limbe,100000.0,per month,100,7
516,houses in  Limbe,263,"2 bedrooms apartment for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/9c3269ce1f0114c62e6cf5518d08c616.JPEG,https://digitalrenter.com/en/apartment/Mile%202/Limbe/apartment-to-let-3478?locale=en,Apartment,2,2.0,Mile 2, Limbe,130000.0,per month,130,15
517,houses in  Limbe,264,"1 toguest house to let   |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f52d9edc967e2f1bfb2d135cfc044967.JPEG,https://digitalrenter.com/en/guest%20house/Mile%202/Limbe/guest-house-to-let-3477?locale=en,Guest house,1,1.0,Mile 2, Limbe,50000.0,As from,50,10
518,houses in  Limbe,265,"3 bedrooms apartment for rent  |  Church street, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/46364bd2db18dc566062a7a3e12a4a01.JPEG,https://digitalrenter.com/en/apartment/Church%20street/Limbe/apartment-to-let-3475?locale=en,Apartment,3,2.0,Church street, Limbe,140000.0,per month,140,13
519,houses in  Limbe,266,"2 bedrooms apartment for rent  |  Church street, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f8d09d463617edf4a14c7de18b232d61.JPEG,https://digitalrenter.com/en/apartment/Church%20street/Limbe/apartment-to-let-3474?locale=en,Apartment,2,1.0,Church street, Limbe,95000.0,per month,95,9
520,houses in  Limbe,270,"2 bedrooms apartment for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/ca0ee66591828abd71a2113760159473.JPEG,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-to-let-3460?locale=en,Apartment,2,2.0,Mile 4, Limbe,150000.0,per month,150,7
521,houses in  Limbe,271,"1 for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b9c875d72e10aeb9f808a69b9d24f7da.JPEG,https://digitalrenter.com/en/studio/Mile%204/Limbe/studio-to-let-3459?locale=en,Studio,1,1.0,Mile 4, Limbe,50000.0,per month,50,6
522,houses in  Limbe,274,"1 for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/2d2d2d6baa3583af17b3bfd086257bce.JPEG,https://digitalrenter.com/en/studio/Mile%204/Limbe/studio-to-let-3454?locale=en,Studio,1,1.0,Mile 4, Limbe,50000.0,per month,50,7
523,houses in  Limbe,275,"2 bedrooms apartment for rent  |  Behind GHS Limbe, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/c20e86b6daeb026f8194b7c0865bd4e1.JPEG,https://digitalrenter.com/en/apartment/Behind%20GHS%20Limbe/Limbe/apartment-to-let-3450?locale=en,Apartment,2,1.0,Behind GHS Limbe, Limbe,65000.0,per month,65,6
524,houses in  Limbe,280,"2 bedrooms apartment for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/09bb4e26e3ef6649e8b484539d5ac006.JPEG,https://digitalrenter.com/en/apartment/Mile%202/Limbe/apartment-to-let-3439?locale=en,Apartment,2,2.0,Mile 2, Limbe,100000.0,per month,100,11
525,houses in  Limbe,281,"1 for rent  |  Opposite GHS LIMBE, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/76d2efe53466268c8b3ed9930302611d.JPEG,https://digitalrenter.com/en/studio/Opposite%20GHS%20LIMBE/Limbe/studio-to-let-3438?locale=en,Studio,1,1.0,Opposite GHS LIMBE, Limbe,50000.0,per month,50,8
526,houses in  Limbe,282,"1 for rent  |  Mile 2 excellence careffour , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/6cab18a39cdd6918991675ea1f61c299.JPEG,https://digitalrenter.com/en/studio/Mile%202%20excellence%20careffour%20/Limbe/studio-to-let-3437?locale=en,Studio,1,1.0,Mile 2 excellence careffour , Limbe,60000.0,per month,60,7
527,houses in  Limbe,284,"1 for rent  |  Town, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/6b05077e11eec97ce8220d159b375797.JPEG,https://digitalrenter.com/en/studio/Town/Limbe/studio-to-let-3435?locale=en,Studio,1,1.0,Town, Limbe,60000.0,per month,60,9
528,houses in  Limbe,285,"2 bedrooms apartment for rent  |  Behind GHS Limbe, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/2809c34eb2e028f2ad8a253fb104ea50.JPEG,https://digitalrenter.com/en/apartment/Behind%20GHS%20Limbe/Limbe/apartment-to-let-3434?locale=en,Apartment,2,2.0,Behind GHS Limbe, Limbe,80000.0,per month,80,7
529,houses in  Limbe,296,"1 for rent  |  Behind GHS Limbe, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/56bfaf29a5a36aa65aa31c39ea9e2348.JPEG,https://digitalrenter.com/en/studio/Behind%20GHS%20Limbe/Limbe/studio-to-let-3417?locale=en,Studio,1,1.0,Behind GHS Limbe, Limbe,50000.0,per month,50,8
530,houses in  Limbe,297,"1 for rent  |  Behind GHS Limbe, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/00924ee39dcec8b62bba4c4513a21f5a.JPEG,https://digitalrenter.com/en/studio/Behind%20GHS%20Limbe/Limbe/studio-to-let-3416?locale=en,Studio,1,1.0,Behind GHS Limbe, Limbe,50000.0,per month,50,12
531,houses in  Limbe,305,"1 for rent  |  Mile 2 around GHS , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b5de875a267ea886342a469e3e9367e1.JPEG,https://digitalrenter.com/en/studio/Mile%202%20around%20GHS%20/Limbe/studio-to-let-3402?locale=en,Studio,1,1.0,Mile 2 around GHS , Limbe,50000.0,per month,50,11
532,houses in  Limbe,306,"2 bedrooms apartment for rent  |  Bocom mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/7d9e93e9f1e211d2b3fb8b58b8da07eb.JPEG,https://digitalrenter.com/en/apartment/Bocom%20mile%202/Limbe/apartment-to-let-3401?locale=en,Apartment,2,1.0,Bocom mile 2, Limbe,85000.0,per month,85,9
533,houses in  Limbe,311,"1 for rent  |  Mile 2 GHS, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f65b57419eaca947509d94061366fc2a.JPEG,https://digitalrenter.com/en/studio/Mile%202%20GHS/Limbe/studio-to-let-3396?locale=en,Studio,1,1.0,Mile 2 GHS, Limbe,80000.0,per month,80,6
534,houses in  Limbe,312,"1 for rent  |  Bocom mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/22c70b3623a1042276f94c72c5870947.JPEG,https://digitalrenter.com/en/studio/Bocom%20mile%202/Limbe/studio-to-let-3395?locale=en,Studio,1,1.0,Bocom mile 2, Limbe,65000.0,per month,65,10
535,houses in  Limbe,313,"1 for rent  |  Busumbu , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/a7ca1e4e9a573626078a1248adf3b824.JPEG,https://digitalrenter.com/en/studio/Busumbu%20/Limbe/studio-to-let-3394?locale=en,Studio,1,1.0,Busumbu , Limbe,70000.0,per month,70,9
536,houses in  Limbe,314,"2 bedrooms apartment for rent  |  Isokolo, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/cb696d212755742256e603b81265e79b.JPEG,https://digitalrenter.com/en/apartment/Isokolo/Limbe/apartment-to-let-3387?locale=en,Apartment,2,1.0,Isokolo, Limbe,70000.0,per month,70,8
537,houses in  Limbe,315,"1 for rent  |  Sokolo, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/73e733147f2c67e1b30d4a9d8f63b77f.JPEG,https://digitalrenter.com/en/studio/Sokolo/Limbe/studio-to-let-3386?locale=en,Studio,1,1.0,Sokolo, Limbe,60000.0,per month,60,7
538,houses in  Limbe,316,"3 bedrooms apartment for rent  |  Beside savoy palmz hotel, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/80d5912db314cdd9c3b2acc69ad147f1.JPEG,https://digitalrenter.com/en/apartment/Beside%20savoy%20palmz%20hotel/Limbe/apartment-to-let-3385?locale=en,Apartment,3,2.0,Beside savoy palmz hotel, Limbe,150000.0,per month,150,18
